Basic Income, Rent, Food, Transportation, Utilities, Clothing, Leisure, Healthcare, People
86642,36839,23718,10815,7637,6278,3506,5477,2
54156,59765,25587,11251,8571,6385,2222,4367,3
139195,42923,54267,9563,5599,7068,3653,9855,4
164493,11639,23487,9357,6829,3254,3602,2939,1
145872,23538,39166,11669,8138,4481,2856,6006,2
67294,12803,43726,14802,8752,7127,4083,5198,3
135173,20108,46069,21282,5598,6793,4786,6756,4
138551,48355,41730,15952,10303,4747,2853,9684,1
229925,37606,58369,15363,11804,6617,4542,9540,2
160234,60650,59626,28532,12665,8576,7655,6174,3
194291,44472,58466,14316,23989,8821,6280,9095,4
331768,61975,36358,30696,16721,12355,6702,5689,1
256007,37464,41221,31171,13482,13299,7115,15009,2
316778,38027,43489,33320,25952,20531,5636,9290,3
129268,38306,63813,25614,17646,11399,11281,13721,4
46276,21500,7642,3503,2723,1635,843,1708,1
51560,18512,15870,5783,2888,2172,1551,2961,2
60731,18568,19287,9965,4121,2498,2112,3638,3
53756,19493,20830,12973,4820,2687,2272,3418,4
93803,52303,23443,5259,4546,2708,1890,3772,1
76315,53826,23386,13097,4720,2940,1872,5460,2
104204,47652,24485,15728,8023,5999,3461,7511,3
120776,51800,36284,19449,9549,3628,3314,6144,4
116099,19733,36860,7749,7563,3571,2507,4481,1
188506,14739,41837,11674,10488,4894,3071,7766,2
165345,17373,42593,12513,9824,4892,3676,6213,3
170990,15649,41111,19116,7614,6753,2943,8868,4
179813,42983,36503,11401,8473,4411,3597,6451,1
222342,32716,50502,18175,12389,7811,6654,8521,2
194491,43575,54581,23216,17936,5412,4160,8244,3
154995,36892,48866,22795,16052,5856,6576,6344,4
373635,63159,45530,20870,15373,9414,4418,11704,1
290112,58660,67035,26368,18220,15599,5758,19291,2
347524,42581,60652,29010,18611,13565,7424,20290,3
373737,50527,50117,31334,23427,22537,9353,18028,4
54567,18396,9382,4071,1783,1687,1022,1949,1
33997,18893,12011,6956,2964,2076,1100,3040,2
64614,13521,18116,12193,7404,3396,2781,2728,3
51549,15994,27709,7954,6527,3836,2566,6020,4
84035,49190,14860,7043,4379,3350,1394,4872,1
93565,41014,21751,10593,7054,3609,2214,4895,2
74363,63148,22711,8438,11041,3535,2731,5704,3
150811,34876,24951,11680,7038,7984,4136,7356,4
153123,22076,32796,8539,8470,4088,4014,6218,1
158094,19091,29450,11681,8790,5364,2433,5053,2
131361,18541,31068,14114,9551,6566,4505,8094,3
144547,16842,51547,17350,8699,6687,5064,7377,4
199847,43029,31889,17860,10837,7169,4591,6274,1
179825,47362,71695,15541,15386,6674,3970,7760,2
168163,45262,51116,21444,10381,8806,3357,6834,3
198456,33535,52380,25423,23262,8239,3831,9708,4
289911,41568,42516,18433,9070,10391,4078,9510,1
453728,44308,62986,23064,18213,10521,7002,12066,2
233503,53239,61000,35417,14166,9008,11217,19822,3
340192,43027,83750,43592,21578,19899,8706,20779,4
55691,16842,10462,4513,3094,2264,1123,1784,1
58383,18681,14983,6697,4166,2725,1271,2472,2
43351,18268,19436,9886,5813,3245,1653,2890,3
44893,19462,20230,9723,5521,3745,2355,3052,4
98115,49346,18528,8138,5156,2821,2017,4085,1
95201,39131,25147,8732,5628,3970,2185,4637,2
86122,44558,29445,9271,7355,5636,2371,5082,3
127142,50632,41798,15461,7669,5687,3117,7616,4
133825,17106,26422,8755,8220,3448,3148,4228,1
149340,19981,35535,12469,7207,4647,4027,5699,2
104402,17502,38285,14403,9618,6162,4285,6837,3
151266,17954,44098,17502,9777,6547,3838,7173,4
188027,43503,29771,16969,10407,5670,3732,7966,1
194470,44405,44510,20417,12241,7256,4964,9804,2
170535,54772,45335,19062,13532,7502,5422,8753,3
187490,48196,54396,18598,18516,8187,5924,8916,4
287130,41079,41965,21565,13951,11276,5282,9341,1
258749,42740,55305,28520,14750,12076,6999,12693,2
306580,42070,64322,32392,21632,13772,7133,15691,3
258279,46635,66494,35461,22904,15517,10276,14143,4
65937,18073,9958,3892,1658,1546,1134,1943,1
35026,18146,13752,8117,3443,2297,894,2814,2
55696,15454,17985,11845,7263,4217,2070,2333,3
56703,16942,30261,7690,7384,4155,2821,5252,4
78778,50611,13380,6981,4781,3273,1444,5037,1
107597,42186,19725,10074,6941,3918,2263,4394,2
76262,56501,21459,7378,11472,4049,2547,5589,3
133849,33016,22058,9814,7080,7659,4239,7265,4
153271,21965,32556,8278,7322,4186,4505,6549,1
140443,17135,30312,12278,7215,4686,2379,4649,2
106535,18859,27015,15503,10162,5565,4377,8370,3
158191,19675,46040,16451,8392,6164,4016,7828,4
165499,45621,28902,18070,9650,8385,4921,6342,1
182139,44584,76852,14880,13449,6725,4000,7639,2
159515,37977,58313,17614,9870,8815,3161,7436,3
185729,29449,37480,24987,24131,7920,3754,9930,4
292907,46704,43257,17643,8482,10484,4440,8471,1
450737,49019,54616,20880,19389,10307,6922,10062,2
219459,53997,56419,41359,13134,7818,10642,23782,3
366474,42510,81536,43255,20768,20427,8375,20977,4
60913,17807,10479,5212,3316,2519,1086,2088,1
66231,14913,16113,6951,4895,3015,1053,2336,2
46258,16392,18729,8988,5297,3635,1762,3008,3
49730,21622,15368,9797,5168,3786,2172,3196,4
101339,55771,17497,8867,4947,3219,2073,4486,1
81021,35381,18891,8958,5537,4230,2192,5013,2
77837,49014,24871,9479,7141,5801,2377,4490,3
132964,47304,50787,16174,8019,5288,2943,7665,4
139350,14477,25969,9428,8276,3633,3270,4679,1
142528,20924,34891,13820,7074,4766,3689,5479,2
84177,18320,37349,14320,7924,6738,4034,6595,3
158261,17352,36546,19877,8068,7017,4103,7337,4
151809,37155,31857,18896,11131,5371,3369,8268,1
179348,43207,48811,17362,11494,7081,5242,10166,2
155801,57519,48652,18171,11884,8503,5382,7956,3
184641,53995,52243,17999,16576,8902,5981,9656,4
271228,42858,35014,25097,12862,12504,6191,9248,1
288064,43040,52399,29022,15444,14525,6376,11313,2
257746,37116,64223,32573,22041,15403,6250,15323,3
233821,47652,66014,37207,16293,15852,13677,12640,4
63611,18977,8865,4146,1916,1507,1068,2002,1
39718,19706,11492,7803,3406,1813,1212,2601,2
62451,15232,19296,11182,8868,3237,2676,2353,3
52357,16977,29287,8030,5889,4225,2654,5487,4
75587,51886,14134,7221,4551,3007,1181,4927,1
90183,47525,20413,9399,7790,3493,2429,4866,2
67494,50258,23622,9395,11331,3993,2700,6129,3
150678,29577,24673,11678,7714,8772,4177,8275,4
142223,20874,28801,6349,8675,4650,3797,6071,1
168456,20570,25829,10067,9877,5239,2734,5247,2
122668,17968,27632,12754,8925,6950,4016,7369,3
156076,20258,46332,16547,8960,6774,5567,6563,4
153639,43440,33245,17318,10643,6522,4937,5290,1
203442,43861,57367,14176,15137,5916,3112,7035,2
174426,53378,45209,24879,10609,8458,3582,7472,3
207015,31169,55387,26536,24150,8582,4029,11760,4
273588,40793,48245,18507,9706,8511,4007,9904,1
544338,44072,58965,27742,16364,10387,6443,12455,2
198652,59999,67098,28859,15440,9483,11471,17575,3
329498,45382,92803,41379,21600,16560,8534,24007,4
58538,13876,10395,3872,3046,2244,1232,1748,1
51333,16982,16835,5622,4046,2097,1242,2242,2
42625,22620,18550,8628,5895,3198,1258,2313,3
37940,18299,19936,10931,7075,3915,2593,3197,4
103938,52105,22002,7085,5683,2713,2116,4028,1
87056,37425,25684,8272,5579,4401,2187,4961,2
73116,44495,33188,9148,6491,6116,2080,5179,3
127582,52836,42324,16959,9315,5597,3185,7738,4
124739,16348,22077,8982,7161,3588,2699,4508,1
138511,16315,31759,12179,8288,3464,4391,5422,2
97949,12843,39404,13790,9622,6787,3754,6071,3
148636,16497,33836,21000,10528,6237,4676,6412,4
216148,44611,26269,19964,10861,5579,3532,8239,1
225938,40322,47055,18243,13008,6911,5110,9569,2
188074,49762,55138,18472,11955,7212,5708,8411,3
167582,56103,54797,19732,19756,7140,5726,7299,4
213989,41835,41307,19492,11049,10582,5439,8365,1
270668,44476,61647,27948,16855,10275,6951,13038,2
332844,50430,65610,27890,23875,15699,6234,15842,3
242354,40338,60925,32467,25753,18819,9970,15686,4
71565,18326,10559,3535,1546,1619,920,1838,1
29080,17236,12778,6795,3515,2356,951,2620,2
50766,14658,16496,9657,6434,4583,2135,2143,3
50170,18876,37258,5725,8305,3416,2309,5581,4
72769,39242,12694,7523,5660,3367,1508,5298,1
99473,44235,18303,10442,7635,3719,1921,4230,2
75382,62380,22490,7154,12069,4138,3276,5338,3
141246,32087,22169,8355,7568,8477,4409,7648,4
159366,22382,32105,8877,7324,4106,5029,7599,1
128697,15623,30385,12638,8021,5273,2575,4450,2
107974,20794,30771,16940,9278,5288,4468,7707,3
161518,19409,39719,15375,7109,5511,3745,9316,4
180910,48109,25303,17587,8617,8491,5614,6232,1
180375,40213,76110,13468,13138,7311,4320,6263,2
181476,41301,75519,16038,11361,8907,3457,7192,3
173042,27837,31417,24110,21191,7910,4018,8717,4
309545,39275,48166,17643,7829,9939,4904,8739,1
491985,54022,46988,17554,19698,11202,7080,9913,2
210976,66309,64861,44469,12947,7132,10156,19691,3
394740,46228,83895,42722,20881,21841,8913,21851,4
58078,17464,10818,5688,3333,2871,1145,1946,1
74270,13972,18164,8445,5593,3085,961,2322,2
44895,16596,19584,8356,5090,4415,1485,2702,3
44137,18383,19196,9308,5125,4687,1965,3623,4
85552,52549,17543,9005,5154,3166,1969,4399,1
68687,32186,18893,9658,5506,4699,2421,5552,2
74869,49205,26811,8730,7770,6074,2241,4676,3
142334,45344,47618,15522,7579,5741,2076,8636,4
156267,11593,25555,9555,8640,3283,3759,4418,1
131383,20383,44985,13060,6920,5142,3807,5136,2
82985,16324,37013,12647,8731,6937,4012,5969,3
167434,18886,46475,19792,8318,7045,4501,6769,4
152110,38405,31660,17734,10703,4959,3275,7678,1
218561,44672,57554,17464,10218,7387,4531,9266,2
158987,64676,49373,19153,12334,7369,5699,8110,3
174873,57188,56065,17133,17430,11067,5575,9717,4
269360,52657,29676,28070,15279,13686,7419,8601,1
268542,42079,51989,27727,14019,14965,6918,13044,2
249406,39206,68018,31516,24569,17661,6429,12233,3
187360,47032,58882,31412,17307,15056,12856,13720,4
62751,17243,9118,4223,1919,1277,1000,2145,1
36487,20372,13071,6741,3066,1802,1045,3152,2
59036,13187,18677,12734,7791,3324,2959,3009,3
53347,18372,23945,7068,6474,4568,2922,5416,4
71423,51939,15701,7747,3540,3067,1508,5738,1
94921,49659,24908,12150,5741,3528,2329,4391,2
56589,48091,23681,9177,10569,3758,3071,6040,3
160130,40442,23746,10604,7177,8938,4181,6924,4
158441,22737,29408,8106,7002,4206,4446,6903,1
169881,16104,29571,10856,9496,5361,2053,4899,2
107237,17537,33377,12710,10271,5599,5593,9705,3
156460,16858,49682,18912,7419,6083,4450,5702,4
181636,46774,28638,19146,9136,6496,3983,7031,1
179466,39537,67463,15686,14030,6897,3746,7499,2
175271,48492,46090,21851,12120,7149,3307,7808,3
221336,22771,48069,27652,21724,9010,4303,9668,4
224713,44876,38335,16913,7951,10728,4418,9547,1
546827,49976,65647,23538,15329,10703,6033,13163,2
263372,50046,63246,38436,13231,10534,9701,19900,3
319031,40616,85035,44791,20040,21410,8922,22144,4
58882,18461,11490,4745,3129,2511,1154,1614,1
57490,18244,13168,6208,4704,2281,1458,1922,2
42275,17046,17866,8579,6296,3129,1814,2954,3
48526,19545,19219,10166,6158,3821,2618,3118,4
101022,40964,17342,7795,5320,2587,1974,4077,1
89755,41958,26244,8546,5125,3698,2013,4167,2
90318,48618,28874,8504,6347,5684,2154,5637,3
111372,61847,33823,17412,8466,4999,3060,6761,4
135502,16026,29174,9058,7759,3250,3754,4169,1
163667,20674,34860,12277,7301,3872,4038,5744,2
119294,17520,42474,14046,9323,6312,4331,6780,3
138523,15744,44927,19971,9391,7247,3971,6976,4
179756,42645,25392,19761,9821,5310,4073,7668,1
201968,47223,46470,23600,13734,7167,4526,9394,2
152758,55962,49180,19198,13039,6086,5809,9504,3
176379,49771,68302,18552,19207,9441,6028,7585,4
290301,46715,47639,22112,12584,13386,4932,9482,1
264622,44672,55474,27728,16704,13223,7903,12067,2
314351,46200,63577,28900,24246,15923,8002,15386,3
258110,41131,58900,38517,22635,13182,10121,12037,4
58397,17183,10391,4422,1598,1743,1209,1942,1
30589,18929,15713,8601,3440,2536,857,2492,2
56401,16701,18563,10111,6063,4974,2077,2342,3
65880,15767,36447,7009,7573,4016,2566,4713,4
80653,44335,15858,6299,4847,3437,1359,4864,1
100279,42769,18882,11145,6781,4282,2122,5147,2
73451,54244,23828,8685,11655,3664,2432,6027,3
125834,31165,23652,9283,6137,7501,4846,7797,4
147303,27404,32974,7889,9347,3872,4581,7108,1
130564,18538,31873,11534,7305,5115,2368,4825,2
103358,19529,24740,17204,12620,6107,4084,8097,3
150055,21090,36497,18119,8400,5546,2990,9232,4
183060,52439,30732,18887,10605,8009,4672,6662,1
163717,49270,72589,16063,12462,7073,3820,8478,2
144679,37038,61160,15475,11385,8723,4073,7629,3
230935,30905,40535,28230,21013,8302,4431,9541,4
271622,40309,48634,18830,8728,9364,4002,6804,1
420738,54507,58151,18601,21980,10052,6406,9087,2
196581,44098,58119,48297,11926,6798,11596,23038,3
336364,56020,73513,46248,16329,20646,7745,24786,4
51064,16631,11866,4480,3395,2310,938,1821,1
61100,15452,12469,6061,4939,3057,1194,1622,2
52727,14101,18983,10641,4967,2714,1633,3193,3
45206,20158,12827,9460,5177,3868,1793,3167,4
92789,59983,20713,8625,3810,3086,1887,2989,1
68163,36635,17724,10974,5602,3707,2082,5078,2
78427,49376,28284,10776,5875,6200,2513,4589,3
118656,49987,43507,15627,8075,5442,2635,7632,4
125124,15184,28152,9574,7814,3965,3216,4747,1
139621,22699,36580,16488,7222,4430,4150,5790,2
63207,18477,43563,13901,6608,5783,3012,6556,3
161582,19647,34966,20767,7651,6505,4357,7461,4
160054,38714,32116,21494,9820,6059,3074,7907,1
188617,47241,47988,16209,11178,5574,6065,9882,2
174449,56297,45589,17855,11769,10228,5641,7574,3
180729,56476,51577,17988,15228,8534,5461,9844,4
276179,49716,34872,17556,13293,13917,5481,10548,1
283452,43689,57487,26800,14361,12715,6413,11338,2
296944,36963,67519,27294,21778,12492,6224,15887,3
276910,45342,72565,41714,15689,14437,12573,12271,4
71504,21917,9421,3675,2099,1589,844,2202,1
34033,19999,11287,7971,3338,1844,1242,2792,2
60085,15417,21540,13152,9826,3192,2185,2200,3
58480,15951,34077,8486,5996,3758,2704,5265,4
69731,49131,14922,5973,5332,2893,1311,4531,1
76804,49638,18088,12757,8684,4117,1856,5306,2
63447,55151,24489,8736,12802,4500,2650,6826,3
153699,31027,21488,10967,7332,7439,3778,8832,4
146670,21490,29546,5402,8126,4508,4140,6270,1
150395,18292,26276,9394,9174,5590,2568,5199,2
133011,17236,26808,15434,8878,6790,4294,5730,3
174250,18319,43159,17430,8261,7024,6260,5274,4
130645,47610,38911,17289,9798,6546,4481,5226,1
221983,37069,61956,14704,12606,5668,2857,6903,2
176812,49290,40077,23759,9685,7489,2988,7816,3
184487,33675,50404,26734,26115,7495,3943,12910,4
302449,34956,48746,17898,9530,7831,4305,8681,1
633985,33024,57694,26580,16725,10174,7297,12889,2
210705,56842,62132,23426,15412,9496,11150,16387,3
343216,42631,94226,48274,22332,16646,8776,22219,4
58439,15433,8658,3319,3075,2053,1122,1642,1
59860,20520,16334,5017,3979,1864,1088,2082,2
44444,24799,20021,8886,6711,3273,1181,2391,3
34063,19050,19077,11505,7121,3727,2611,2569,4
84261,56158,24399,7252,5593,2821,2153,3202,1
83986,42872,25122,8785,5288,4061,2295,6280,2
68889,39932,32520,11268,7422,7336,1838,4842,3
137561,54336,42037,17748,10230,5689,3250,6784,4
129140,17244,20888,9104,6409,3644,2891,4226,1
127969,15986,31588,12685,7733,3617,4724,6442,2
114534,11746,40982,11413,10130,7277,3258,6500,3
148944,15318,30771,23265,10004,6492,4366,6396,4
246863,45834,23836,22388,11596,5335,3879,8332,1
226734,34598,51997,20580,12280,5363,4964,8188,2
169375,56168,49768,18398,9958,7226,7265,6717,3
186374,61284,62990,20180,20798,8347,6335,6880,4
232236,41207,32813,23431,9940,13676,5381,8168,1
279124,42313,61962,26708,17942,10322,6978,13604,2
372902,56451,62348,31644,24592,11600,6369,17265,3
200611,43626,57100,31478,25761,20456,11563,15418,4
70503,20060,9533,3214,1532,1639,948,2123,1
29655,18577,13454,7334,3996,2406,1151,2527,2
54929,15378,14512,9168,6284,4888,2152,1706,3
58295,16637,41627,6332,9786,3241,2520,6332,4
78755,37755,14105,8377,5507,3344,1643,5194,1
113521,42724,19458,10748,7169,3498,1430,4030,2
70453,57078,20346,6722,12491,4583,3889,5701,3
145302,26226,19937,8241,7867,8974,5362,6318,4
168804,20155,33521,11002,7195,4052,5708,7155,1
132846,15586,34397,10997,8033,4743,2459,3844,2
96927,19155,26432,19076,10888,5134,4199,7518,3
143804,15364,34116,14889,6326,5239,3833,7632,4
163759,50941,21513,17132,7339,8871,5186,6526,1
212955,35770,81966,15734,13901,7912,3768,6315,2
168226,41850,71229,15763,12097,7770,2786,7729,3
163305,27414,36628,22456,23361,7329,3434,8061,4
334836,38423,49169,20264,8993,9868,5499,7404,1
551869,49479,53712,21533,20545,10685,6511,9679,2
217948,67617,66780,44064,13111,6114,10344,22294,3
373406,45243,95790,41616,18865,23418,9465,21160,4
44434,16723,11410,6254,3368,2927,1099,1524,1
61110,14540,17948,9598,5327,3179,903,2260,2
46365,17480,16861,8490,4554,3992,1572,2868,3
48027,18938,20937,9979,5000,5419,1606,3666,4
87761,50908,15300,9631,5660,3952,1839,4392,1
63203,35500,19949,9984,5201,5019,2446,5660,2
63397,52797,26093,10805,8160,6761,2103,4471,3
158485,48040,44091,15953,8114,6114,2291,9928,4
163776,10794,26628,9949,8047,3512,3139,3864,1
137709,20493,43122,12664,7603,4571,2821,5002,2
83238,15686,40240,12312,8804,7021,4607,4938,3
146296,19657,47336,19283,6914,7009,4166,6073,4
130910,36701,29640,14908,10018,5750,2941,7365,1
230704,37869,65564,17011,9869,7561,4849,8630,2
141708,63533,55833,19246,13407,8653,6605,8031,3
226079,56204,65417,16095,17374,10274,6036,8443,4
238843,50756,25583,32758,15069,13463,7267,9250,1
243051,40962,52764,31101,14275,14302,7385,13636,2
280327,39973,68125,33504,22261,18863,6359,11056,3
166054,38473,61804,30243,18169,12679,12030,13589,4
48737,19926,8665,5559,2461,2038,923,1936,1
53529,17667,14009,7839,4023,2240,1443,2603,2
53831,17779,20055,10917,5165,2721,2167,2745,3
58639,18259,19959,9924,6150,3500,2551,3617,4
94130,49763,19999,7208,5174,2909,1947,3471,1
81995,51827,23058,10524,5482,4838,2169,4817,2
97540,39476,28432,14589,8637,5103,2910,6108,3
103860,49168,36261,15071,7597,5887,3758,7148,4
154314,20247,37853,9768,5985,3146,2612,5195,1
165713,17132,28695,12826,9131,4920,3034,6712,2
147947,18191,47328,13628,9049,5932,3939,6322,3
154933,20248,45652,18235,8689,7120,3996,8475,4
193591,40599,39389,12815,8287,5798,3930,7399,1
227729,47864,52342,16825,12938,7439,5229,7862,2
202423,43904,46028,19865,15184,8448,5208,8119,3
196101,39948,57873,24438,13839,8853,6000,9691,4
319242,47143,51359,19325,15653,9469,4165,10629,1
321201,47279,66869,23902,17472,13584,6863,12454,2
321860,41048,53679,30774,17039,14584,9167,16396,3
288227,50637,72198,36505,22092,18152,8932,16888,4
53075,20464,8346,4329,2071,1514,1056,1955,1
36107,20042,13347,5364,2846,2125,1091,3620,2
56000,10845,14316,11319,6634,2996,2840,2779,3
60291,16093,28834,6964,6690,4614,2788,6273,4
92420,54076,14118,7692,4121,3190,1438,5331,1
98289,45182,19249,9108,5928,3386,2113,5242,2
61404,66176,20845,9404,10120,3162,2564,6241,3
127699,43536,26311,11642,7695,6831,3884,7894,4
168302,23286,35229,8087,9807,4407,3865,6101,1
165959,19472,30593,10942,10118,6285,2340,5084,2
163479,16446,26266,14095,10026,6582,4172,8638,3
152931,15496,47333,21590,9056,6378,5640,6088,4
201706,38499,25971,18233,9906,5870,4854,4942,1
158801,36753,81915,16203,16149,6751,4644,7839,2
160774,43799,58712,22372,9868,10373,3155,7376,3
157791,30538,50744,25025,24608,8465,4030,9401,4
314892,48273,43643,19939,8655,10298,4052,10110,1
416457,46232,52359,21416,21077,12164,7772,11127,2
230295,48999,53515,35063,10756,10558,11130,23556,3
358515,47758,90079,45551,18587,22057,9484,20362,4
59332,15198,9799,5257,2897,2117,1065,1670,1
66755,19299,13738,6200,4973,3232,1545,2355,2
38885,17629,18203,8738,6054,2886,1522,3418,3
49706,17256,16847,10544,4476,3296,2281,3338,4
127840,50598,17842,7378,6346,2875,2008,3932,1
97444,37312,25157,8738,4350,3316,1837,4569,2
73451,34865,31556,11033,7845,6159,2495,5075,3
115507,57492,42839,14594,8706,5942,3388,7412,4
150112,15324,26074,8211,10871,3508,3156,4632,1
166418,22075,36220,13146,7825,4688,4200,5191,2
116190,16918,33227,13853,10456,5707,4715,6999,3
197463,19882,46393,16956,10427,6105,3484,6949,4
177100,39072,29119,16560,8597,3851,4518,8823,1
181478,48674,44373,21497,12687,7256,5251,10399,2
180854,50096,45529,20851,15283,6785,4736,8334,3
196605,43661,45146,16876,20983,7164,5924,9016,4
249897,48301,43525,23536,11160,10994,5061,9799,1
255258,45861,63286,28350,14929,11470,6025,14139,2
259576,38073,71438,32853,21245,12425,7068,18434,3
254017,50962,64392,38171,30705,15229,11465,14511,4
69932,23274,10113,3959,1703,1455,1023,1705,1
37209,20513,15427,7564,3254,1974,929,2826,2
64276,11542,19037,12001,6662,4298,2091,2363,3
55431,19883,30360,5928,7555,4156,2416,4485,4
